罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品,name,latitude,longitude,police_office_name,police_office_latitude,police_office_longitude
窃盗,オートバイ盗,赤羽,宮堀交番,131172,東京都,北区,神谷１丁目,2022/6/23,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,北区神谷１丁目,35.7685793,139.7341073, 赤羽警察署 宮堀交番,35.7698269,139.7344397
窃盗,オートバイ盗,赤羽,宮堀交番,131172,東京都,北区,神谷３丁目,2022/4/17,19,道路上,その他,キーあり,なし,自動二輪（50cc超）,北区神谷３丁目,35.7720736,139.7328563, 赤羽警察署 宮堀交番,35.7698269,139.7344397
窃盗,オートバイ盗,赤羽,宮堀交番,131172,東京都,北区,神谷３丁目,2022/8/11,13,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,北区神谷３丁目,35.7720736,139.7328563, 赤羽警察署 宮堀交番,35.7698269,139.7344397
窃盗,オートバイ盗,赤羽,岩淵交番,131172,東京都,北区,赤羽１丁目,2022/10/27,21,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）,北区赤羽１丁目,35.7806673,139.7206438, 赤羽警察署 岩淵交番,35.7867454,139.7223784
窃盗,オートバイ盗,赤羽,志茂四丁目交番,131172,東京都,北区,志茂２丁目,2022/2/27,22,道路上,その他,キーあり,なし,自動二輪（50cc超）,北区志茂２丁目,35.779468,139.728773, 赤羽警察署 志茂四丁目交番,35.7804928,139.7304924
窃盗,オートバイ盗,赤羽,志茂四丁目交番,131172,東京都,北区,志茂２丁目,2022/3/14,15,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,北区志茂２丁目,35.779468,139.728773, 赤羽警察署 志茂四丁目交番,35.7804928,139.7304924
窃盗,オートバイ盗,赤羽,志茂四丁目交番,131172,東京都,北区,志茂４丁目,2022/3/5,18,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）,北区志茂４丁目,35.78286,139.734812, 赤羽警察署 志茂四丁目交番,35.7804928,139.7304924
窃盗,オートバイ盗,赤羽,志茂四丁目交番,131172,東京都,北区,志茂４丁目,2022/5/13,14,道路上,その他,キーなし,なし,自動二輪（50cc超）,北区志茂４丁目,35.78286,139.734812, 赤羽警察署 志茂四丁目交番,35.7804928,139.7304924
窃盗,オートバイ盗,赤羽,浮間交番,131172,東京都,北区,浮間１丁目,2022/7/8,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,北区浮間１丁目,35.7910055,139.7061186, 赤羽警察署 浮間交番,35.7898038,139.6972592
窃盗,オートバイ盗,赤羽,浮間交番,131172,東京都,北区,浮間２丁目,2022/1/6,6,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,北区浮間２丁目,35.7946482,139.6974139, 赤羽警察署 浮間交番,35.7898038,139.6972592
窃盗,オートバイ盗,赤羽,浮間交番,131172,東京都,北区,浮間２丁目,2022/8/23,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,北区浮間２丁目,35.7946482,139.6974139, 赤羽警察署 浮間交番,35.7898038,139.6972592
窃盗,オートバイ盗,赤羽,浮間交番,131172,東京都,北区,浮間３丁目,2022/1/25,16,その他,その他,キーなし,なし,原動機付自転車（50cc以下）,北区浮間３丁目,35.7862749,139.7020311, 赤羽警察署 浮間交番,35.7898038,139.6972592
窃盗,オートバイ盗,赤羽,赤羽駅前交番,131172,東京都,北区,赤羽１丁目,2022/4/9,6,道路上,その他,キーなし,なし,自動二輪（50cc超）,北区赤羽１丁目,35.7806673,139.7206438, 赤羽警察署 赤羽駅前交番,35.778420499999996,139.72107649136842
窃盗,オートバイ盗,赤羽,赤羽駅前交番,131172,東京都,北区,赤羽北３丁目,2022/12/12,21,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,北区赤羽北３丁目,35.7811962,139.705137, 赤羽警察署 赤羽駅前交番,35.778420499999996,139.72107649136842
窃盗,オートバイ盗,赤羽,赤羽駅前交番,131172,東京都,北区,赤羽南１丁目,2022/9/10,15,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,北区赤羽南１丁目,35.7765099,139.7237923, 赤羽警察署 赤羽駅前交番,35.778420499999996,139.72107649136842
窃盗,オートバイ盗,赤羽,赤羽駅前交番,131172,東京都,北区,赤羽南２丁目,2022/12/2,15,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,北区赤羽南２丁目,35.7735788,139.7238979, 赤羽警察署 赤羽駅前交番,35.778420499999996,139.72107649136842
窃盗,オートバイ盗,板橋,上板橋駅前交番,131199,東京都,板橋区,上板橋２丁目,2022/10/24,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,板橋区上板橋２丁目,35.7639866,139.672853, 板橋警察署 上板橋駅前交番,35.763517,139.6770326
窃盗,オートバイ盗,板橋,上板橋駅前交番,131199,東京都,板橋区,東新町１丁目,2022/10/3,0,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）,板橋区東新町１丁目,35.758986,139.681318, 板橋警察署 上板橋駅前交番,35.763517,139.6770326
窃盗,オートバイ盗,板橋,上板橋駅前交番,131199,東京都,板橋区,常盤台４丁目,2022/1/4,17,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,板橋区常盤台４丁目,35.763645,139.679446, 板橋警察署 上板橋駅前交番,35.763517,139.6770326
窃盗,オートバイ盗,板橋,中板橋交番,131199,東京都,板橋区,双葉町,2022/10/5,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,板橋区双葉町,35.757975,139.698913, 板橋警察署 中板橋交番,35.755783,139.695797
窃盗,オートバイ盗,板橋,中板橋交番,131199,東京都,板橋区,弥生町,2022/9/30,7,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,板橋区弥生町,35.7535975,139.6928227, 板橋警察署 中板橋交番,35.755783,139.695797
窃盗,オートバイ盗,板橋,大谷口交番,131199,東京都,板橋区,大山東町,2022/9/2,20,道路上,その他,キーあり,なし,自動二輪（50cc超）,板橋区大山東町,35.749059,139.705155, 板橋警察署 大谷口交番,35.7461162,139.6911159
窃盗,オートバイ盗,板橋,平尾交番,131199,東京都,板橋区,板橋４丁目,2022/5/23,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,板橋区板橋４丁目,35.7508082,139.718925, 板橋警察署 平尾交番,35.74906,139.7155152
窃盗,オートバイ盗,板橋,桜川三丁目駐在所,131199,東京都,板橋区,桜川３丁目,2022/8/15,16,道路上,その他,キーあり,なし,自動二輪（50cc超）,板橋区桜川３丁目,35.760125,139.67417, 板橋警察署 桜川三丁目駐在所,35.757504,139.676243
窃盗,オートバイ盗,板橋,茂呂交番,131199,東京都,板橋区,小茂根１丁目,2022/8/5,22,道路上,その他,キーなし,なし,自動二輪（50cc超）,板橋区小茂根１丁目,35.746066,139.6798779, 板橋警察署 茂呂交番,35.7477053,139.6775504
窃盗,オートバイ盗,板橋,養育院前交番,131199,東京都,板橋区,大山金井町,2022/3/12,12,道路上,その他,キーなし,なし,自動二輪（50cc超）,板橋区大山金井町,35.746218150000004,139.70517910021468, 板橋警察署 養育院前交番,35.7498544,139.7017064
窃盗,オートバイ盗,板橋,養育院前交番,131199,東京都,板橋区,氷川町,2022/10/14,18,道路上,その他,キーあり,なし,自動二輪（50cc超）,板橋区氷川町,35.7539866,139.7064835, 板橋警察署 養育院前交番,35.7498544,139.7017064
窃盗,オートバイ盗,志村,中台交番,131199,東京都,板橋区,中台１丁目,2022/7/7,23,その他,その他,キーあり,なし,自動二輪（50cc超）,板橋区中台１丁目,35.7670423,139.6789899, 志村警察署 中台交番,35.7687595,139.6764025
窃盗,オートバイ盗,志村,前野町交番,131199,東京都,板橋区,前野町１丁目,2022/8/30,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,板橋区前野町１丁目,35.7651255,139.695542, 志村警察署 前野町交番,35.7662213,139.6951023
窃盗,オートバイ盗,志村,前野町交番,131199,東京都,板橋区,前野町３丁目,2022/9/2,20,一戸建住宅,その他,キーなし,あり,自動二輪（50cc超）,板橋区前野町３丁目,35.7689593,139.6924309, 志村警察署 前野町交番,35.7662213,139.6951023
窃盗,オートバイ盗,志村,坂上交番,131199,東京都,板橋区,志村１丁目,2020/3/14,13,その他の住宅（３階建て以下共同住宅等）,その他,キーあり,なし,自動二輪（50cc超）,板橋区志村１丁目,35.7733431,139.6963995, 志村警察署 坂上交番,35.7765479,139.694403
窃盗,オートバイ盗,志村,坂下交番,131199,東京都,板橋区,舟渡３丁目,2022/9/26,8,道路上,その他,キーあり,なし,自動二輪（50cc超）,板橋区舟渡３丁目,35.7957332,139.6827958, 志村警察署 坂下交番,35.7878838,139.6847005
窃盗,オートバイ盗,志村,小豆沢交番,131199,東京都,板橋区,小豆沢３丁目,2022/8/11,8,道路上,その他,キーなし,なし,自動二輪（50cc超）,板橋区小豆沢３丁目,35.778658,139.695487, 志村警察署 小豆沢交番,35.774503,139.701685
窃盗,オートバイ盗,志村,蓮根交番,131199,東京都,板橋区,蓮根１丁目,2022/4/20,12,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）,板橋区蓮根１丁目,35.778812,139.6770062, 志村警察署 蓮根交番,35.7803525,139.6763857
窃盗,オートバイ盗,志村,蓮根交番,131199,東京都,板橋区,蓮根３丁目,2022/4/5,20,一戸建住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,板橋区蓮根３丁目,35.7885949,139.676396, 志村警察署 蓮根交番,35.7803525,139.6763857
窃盗,オートバイ盗,志村,西台交番,131199,東京都,板橋区,西台１丁目,2022/9/25,不明,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,板橋区西台１丁目,35.7750136,139.6732028, 志村警察署 西台交番,35.773857,139.6704014
窃盗,オートバイ盗,志村,西台交番,131199,東京都,板橋区,西台２丁目,2022/2/15,15,道路上,その他,キーなし,なし,自動二輪（50cc超）,板橋区西台２丁目,35.7787642,139.6692417, 志村警察署 西台交番,35.773857,139.6704014
窃盗,オートバイ盗,志村,西台交番,131199,東京都,板橋区,西台２丁目,2022/4/1,9,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,板橋区西台２丁目,35.7787642,139.6692417, 志村警察署 西台交番,35.773857,139.6704014
窃盗,オートバイ盗,志村,西台交番,131199,東京都,板橋区,西台４丁目,2022/12/21,8,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）,板橋区西台４丁目,35.7699551,139.6679871, 志村警察署 西台交番,35.773857,139.6704014
窃盗,オートバイ盗,練馬,桜台交番,131202,東京都,練馬区,桜台１丁目,2022/6/30,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,練馬区桜台１丁目,35.7399544,139.6644633, 練馬警察署 桜台交番,35.7387549,139.6613344
窃盗,オートバイ盗,練馬,羽沢交番,131202,東京都,練馬区,氷川台３丁目,2020/1/23,16,道路上,その他,キーなし,あり,原動機付自転車（50cc以下）,練馬区氷川台３丁目,35.7514847,139.6693884, 練馬警察署 羽沢交番,35.741872,139.6694681
窃盗,オートバイ盗,練馬,豊玉交番,131202,東京都,練馬区,豊玉上２丁目,2022/10/10,3,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,練馬区豊玉上２丁目,35.737191,139.661438, 練馬警察署 豊玉交番,35.73506,139.6624622
窃盗,オートバイ盗,石神井,大泉学園交番,131202,東京都,練馬区,大泉学園町８丁目,2022/8/13,21,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）,練馬区大泉学園町８丁目,35.7722164,139.5935055, 石神井警察署 大泉学園交番,35.7679361,139.587336
窃盗,オートバイ盗,石神井,富士街道交番,131202,東京都,練馬区,石神井台６丁目,2022/2/19,21,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,練馬区石神井台６丁目,35.7397344,139.5849421, 石神井警察署 富士街道交番,35.7377999,139.5827691
窃盗,オートバイ盗,石神井,武蔵関駅前交番,131202,東京都,練馬区,関町北１丁目,2022/8/19,13,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,練馬区関町北１丁目,35.7253397,139.578945, 石神井警察署 武蔵関駅前交番,35.7272969,139.5767125
窃盗,オートバイ盗,石神井,石神井公園駅前交番,131202,東京都,練馬区,石神井町８丁目,2022/11/5,15,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）,練馬区石神井町８丁目,35.747406,139.599248, 石神井警察署 石神井公園駅前交番,,
窃盗,オートバイ盗,高島平,下赤塚交番,131199,東京都,板橋区,赤塚２丁目,2022/5/24,18,その他,その他,キーあり,なし,自動二輪（50cc超）,板橋区赤塚２丁目,35.7738897,139.6408934, 高島平警察署 下赤塚交番,35.7706482,139.6456964
窃盗,オートバイ盗,高島平,下赤塚交番,131199,東京都,板橋区,赤塚新町３丁目,2022/3/31,14,その他,その他,キーあり,なし,原動機付自転車（50cc以下）,板橋区赤塚新町３丁目,35.7709715,139.6371411, 高島平警察署 下赤塚交番,35.7706482,139.6456964
窃盗,オートバイ盗,高島平,北野交番,131199,東京都,板橋区,徳丸１丁目,2022/6/26,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,板橋区徳丸１丁目,35.7717851,139.6659209, 高島平警察署 北野交番,35.7690973,139.6617344
窃盗,オートバイ盗,高島平,北野交番,131199,東京都,板橋区,徳丸２丁目,2022/10/18,21,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）,板橋区徳丸２丁目,35.7720778,139.6617347, 高島平警察署 北野交番,35.7690973,139.6617344
窃盗,オートバイ盗,高島平,北野交番,131199,東京都,板橋区,徳丸２丁目,2022/12/5,16,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,板橋区徳丸２丁目,35.7720778,139.6617347, 高島平警察署 北野交番,35.7690973,139.6617344
窃盗,オートバイ盗,高島平,北野交番,131199,東京都,板橋区,徳丸２丁目,2022/12/14,10,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,板橋区徳丸２丁目,35.7720778,139.6617347, 高島平警察署 北野交番,35.7690973,139.6617344
窃盗,オートバイ盗,高島平,北野交番,131199,東京都,板橋区,徳丸５丁目,2022/1/29,17,一戸建住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,板橋区徳丸５丁目,35.7777827,139.6567248, 高島平警察署 北野交番,35.7690973,139.6617344
窃盗,オートバイ盗,高島平,北野交番,131199,東京都,板橋区,徳丸７丁目,2022/8/16,16,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,板橋区徳丸７丁目,35.7809845,139.6618073, 高島平警察署 北野交番,35.7690973,139.6617344
窃盗,オートバイ盗,高島平,成増駅前交番,131199,東京都,板橋区,成増２丁目,2022/1/4,14,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,板橋区成増２丁目,35.7779895,139.6307728, 高島平警察署 成増駅前交番,35.7770465,139.6325992
窃盗,オートバイ盗,高島平,成増駅前交番,131199,東京都,板橋区,成増２丁目,2022/2/13,9,４階建て以上共同住宅,その他,キーあり,なし,自動二輪（50cc超）,板橋区成増２丁目,35.7779895,139.6307728, 高島平警察署 成増駅前交番,35.7770465,139.6325992
窃盗,オートバイ盗,高島平,成増駅前交番,131199,東京都,板橋区,成増２丁目,2022/4/26,20,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,板橋区成増２丁目,35.7779895,139.6307728, 高島平警察署 成増駅前交番,35.7770465,139.6325992
窃盗,オートバイ盗,高島平,新河岸交番,131199,東京都,板橋区,新河岸１丁目,2022/7/3,18,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,板橋区新河岸１丁目,35.7960717,139.6677515, 高島平警察署 新河岸交番,35.7950655,139.663917
窃盗,オートバイ盗,高島平,松月院前交番,131199,東京都,板橋区,赤塚５丁目,2022/6/21,0,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,板橋区赤塚５丁目,35.7818427,139.6429648, 高島平警察署 松月院前交番,35.7800981,139.6475363
窃盗,オートバイ盗,高島平,高島平駅前交番,131199,東京都,板橋区,高島平２丁目,2022/11/21,18,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）,板橋区高島平２丁目,35.7852516,139.6627054, 高島平警察署 高島平駅前交番,35.7884192,139.660177
窃盗,オートバイ盗,高島平,高島平駅前交番,131199,東京都,板橋区,高島平３丁目,2021/9/18,0,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）,板橋区高島平３丁目,35.7866641,139.6556645, 高島平警察署 高島平駅前交番,35.7884192,139.660177
窃盗,オートバイ盗,光が丘,三原台交番,131202,東京都,練馬区,土支田３丁目,2022/10/27,16,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,練馬区土支田３丁目,35.760551,139.609127, 光が丘警察署 三原台交番,35.7546072,139.6078273
窃盗,オートバイ盗,光が丘,三原台交番,131202,東京都,練馬区,三原台１丁目,2022/11/15,17,その他,その他,キーなし,なし,原動機付自転車（50cc以下）,練馬区三原台１丁目,35.7528058,139.6045831, 光が丘警察署 三原台交番,35.7546072,139.6078273
窃盗,オートバイ盗,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘３丁目,2022/3/5,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,練馬区光が丘３丁目,35.756237,139.629267, 光が丘警察署 光が丘三丁目交番,35.7539245,139.6268331
窃盗,オートバイ盗,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘５丁目,2022/4/19,10,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,練馬区光が丘５丁目,35.761495,139.627156, 光が丘警察署 光が丘三丁目交番,35.7539245,139.6268331
窃盗,オートバイ盗,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘７丁目,2022/9/8,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,練馬区光が丘７丁目,35.75601,139.623931, 光が丘警察署 光が丘三丁目交番,35.7539245,139.6268331
窃盗,オートバイ盗,光が丘,北町交番,131202,東京都,練馬区,北町１丁目,2022/1/25,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,練馬区北町１丁目,35.7651329,139.6666486, 光が丘警察署 北町交番,35.7643683,139.6636171
窃盗,オートバイ盗,光が丘,北町交番,131202,東京都,練馬区,北町６丁目,2022/2/28,16,その他,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）,練馬区北町６丁目,35.7590977,139.6518929, 光が丘警察署 北町交番,35.7643683,139.6636171
窃盗,オートバイ盗,光が丘,土支田交番,131202,東京都,練馬区,土支田１丁目,2022/2/26,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,練馬区土支田１丁目,35.7630159,139.6179166, 光が丘警察署 土支田交番,35.7666137,139.6199133
窃盗,オートバイ盗,光が丘,土支田交番,131202,東京都,練馬区,土支田４丁目,2022/7/24,3,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）,練馬区土支田４丁目,35.7675894,139.6141984, 光が丘警察署 土支田交番,35.7666137,139.6199133
窃盗,オートバイ盗,光が丘,田柄交番,131202,東京都,練馬区,北町７丁目,2022/12/14,7,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,練馬区北町７丁目,35.76191,139.652612, 光が丘警察署 田柄交番,35.7663116,139.6414547
窃盗,オートバイ盗,光が丘,田柄交番,131202,東京都,練馬区,田柄２丁目,2022/4/18,14,４階建て以上共同住宅,その他,キーあり,なし,自動二輪（50cc超）,練馬区田柄２丁目,35.766462,139.644787, 光が丘警察署 田柄交番,35.7663116,139.6414547
窃盗,オートバイ盗,上野,公園前交番,131067,東京都,台東区,上野４丁目,2022/10/17,5,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）,台東区上野４丁目,35.7093732,139.7742663, 上野警察署 公園前交番,35.71087295,139.77378686466997
窃盗,オートバイ盗,上野,稲荷町交番,131067,東京都,台東区,東上野４丁目,2022/11/24,9,その他,その他,キーなし,なし,自動二輪（50cc超）,台東区東上野４丁目,35.7139304,139.7809356, 上野警察署 稲荷町交番,35.71150765,139.7826375
窃盗,オートバイ盗,下谷,入谷東交番,131067,東京都,台東区,入谷１丁目,2022/9/17,21,道路上,その他,キーなし,なし,自動二輪（50cc超）,台東区入谷１丁目,35.7205441,139.7862263, 下谷警察署 入谷東交番,35.7182545,139.7883996
窃盗,オートバイ盗,下谷,入谷東交番,131067,東京都,台東区,入谷２丁目,2022/10/5,23,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）,台東区入谷２丁目,35.7203688,139.7887154, 下谷警察署 入谷東交番,35.7182545,139.7883996
窃盗,オートバイ盗,下谷,入谷東交番,131067,東京都,台東区,松が谷４丁目,2022/3/5,21,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）,台東区松が谷４丁目,35.7179352,139.7880287, 下谷警察署 入谷東交番,35.7182545,139.7883996
窃盗,オートバイ盗,下谷,入谷東交番,131067,東京都,台東区,竜泉１丁目,2022/9/30,18,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）,台東区竜泉１丁目,35.7234577,139.7893551, 下谷警察署 入谷東交番,35.7182545,139.7883996
窃盗,オートバイ盗,下谷,鶯谷駅前交番,131067,東京都,台東区,根岸２丁目,2022/4/26,3,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）,台東区根岸２丁目,35.7248578,139.7762284, 下谷警察署 鶯谷駅前交番,35.7228986,139.7778544
窃盗,オートバイ盗,浅草,公園六区交番,131067,東京都,台東区,浅草１丁目,2022/6/10,14,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,台東区浅草１丁目,35.7123144,139.7952171, 浅草警察署 公園六区交番,35.7137827,139.7934642
窃盗,オートバイ盗,浅草,公園六区交番,131067,東京都,台東区,浅草１丁目,2022/10/7,1,道路上,その他,キーなし,なし,自動二輪（50cc超）,台東区浅草１丁目,35.7123144,139.7952171, 浅草警察署 公園六区交番,35.7137827,139.7934642
窃盗,オートバイ盗,浅草,聖天町交番,131067,東京都,台東区,浅草４丁目,2022/6/29,13,道路上,その他,キーあり,あり,原動機付自転車（50cc以下）,台東区浅草４丁目,35.718839,139.7965783, 浅草警察署 聖天町交番,35.715596,139.802013
窃盗,オートバイ盗,浅草,聖天町交番,131067,東京都,台東区,浅草５丁目,2022/8/23,16,道路上,その他,キーなし,なし,自動二輪（50cc超）,台東区浅草５丁目,35.7210602,139.7976485, 浅草警察署 聖天町交番,35.715596,139.802013
窃盗,オートバイ盗,浅草,西浅草三丁目交番,131067,東京都,台東区,浅草３丁目,2022/5/10,21,道路上,その他,キーなし,なし,自動二輪（50cc超）,台東区浅草３丁目,35.7173102,139.7961143, 浅草警察署 西浅草三丁目交番,35.7171625,139.7924136
窃盗,オートバイ盗,蔵前,菊屋橋交番,131067,東京都,台東区,寿２丁目,2022/11/27,18,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）,台東区寿２丁目,35.7091881,139.7899827, 蔵前警察署 菊屋橋交番,35.711679,139.791736
窃盗,オートバイ盗,尾久,赤土交番,131181,東京都,荒川区,東尾久３丁目,2021/12/24,16,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,荒川区東尾久３丁目,35.746272,139.7712, 尾久警察署 赤土交番,,
窃盗,オートバイ盗,南千住,天王前交番,131181,東京都,荒川区,南千住１丁目,2020/8/15,10,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,荒川区南千住１丁目,35.733545,139.791091, 南千住警察署 天王前交番,35.736827,139.796398
窃盗,オートバイ盗,荒川,荒川五丁目交番,131181,東京都,荒川区,荒川２丁目,2022/1/18,15,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,荒川区荒川２丁目,35.737567,139.78324, 荒川警察署 荒川五丁目交番,35.7374021,139.7766867
窃盗,オートバイ盗,千住,旭町交番,131211,東京都,足立区,千住東２丁目,2022/11/16,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,足立区千住東２丁目,35.7457112,139.8081493, 千住警察署 旭町交番,35.746704,139.809733
窃盗,オートバイ盗,千住,曙町交番,131211,東京都,足立区,千住曙町,2022/8/7,21,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,足立区千住曙町,35.74224245,139.814166505709, 千住警察署 曙町交番,35.743177,139.812011
窃盗,オートバイ盗,千住,曙町交番,131211,東京都,足立区,千住曙町,2022/8/8,12,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,足立区千住曙町,35.74224245,139.814166505709, 千住警察署 曙町交番,35.743177,139.812011
窃盗,オートバイ盗,千住,曙町交番,131211,東京都,足立区,千住曙町,2022/8/8,12,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,足立区千住曙町,35.74224245,139.814166505709, 千住警察署 曙町交番,35.743177,139.812011
窃盗,オートバイ盗,西新井,大師前交番,131211,東京都,足立区,西新井本町２丁目,2022/10/22,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区西新井本町２丁目,35.7767394,139.7726154, 西新井警察署 大師前交番,35.7782571,139.7810109
窃盗,オートバイ盗,西新井,大師前交番,131211,東京都,足立区,西新井本町５丁目,2022/4/5,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区西新井本町５丁目,35.7740932,139.7833443, 西新井警察署 大師前交番,35.7782571,139.7810109
窃盗,オートバイ盗,西新井,大師前交番,131211,東京都,足立区,西新井本町５丁目,2022/10/25,0,道路上,その他,キーなし,なし,自動二輪（50cc超）,足立区西新井本町５丁目,35.7740932,139.7833443, 西新井警察署 大師前交番,35.7782571,139.7810109
窃盗,オートバイ盗,西新井,大師前交番,131211,東京都,足立区,西新井本町５丁目,2022/11/1,19,道路上,その他,キーなし,なし,自動二輪（50cc超）,足立区西新井本町５丁目,35.7740932,139.7833443, 西新井警察署 大師前交番,35.7782571,139.7810109
窃盗,オートバイ盗,西新井,宮城交番,131211,東京都,足立区,宮城１丁目,2022/5/19,17,道路上,その他,キーあり,なし,自動二輪（50cc超）,足立区宮城１丁目,35.7586759,139.7552132, 西新井警察署 宮城交番,35.7622169,139.7557851
窃盗,オートバイ盗,西新井,宮城交番,131211,東京都,足立区,宮城２丁目,2022/10/2,10,一戸建住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,足立区宮城２丁目,35.7603823,139.7521126, 西新井警察署 宮城交番,35.7622169,139.7557851
窃盗,オートバイ盗,西新井,島根交番,131211,東京都,足立区,栗原１丁目,2022/11/2,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区栗原１丁目,35.780517,139.7890413, 西新井警察署 島根交番,35.7820463,139.7978116
